method,split,risk_budget,seed,episodes,success,shape_error,memory_error,memory_calibration_error,mechanism_macro_f1,tail_risk,damage_rate,force_clip_rate,contact_rate,diagnostic_rate,max_stretch,strain_energy
robust_cem_surrogate,hidden_strain_memory,0.20,6,8,0.50000,0.14459,0.17421,0.01614,0.75000,0.50000,0.25000,0.01250,0.06250,0.62500,2.37417,1.11808
robust_cem_surrogate,hidden_strain_memory,0.20,7,8,0.75000,0.14048,0.17574,0.02547,0.75000,0.25000,0.25000,0.01042,0.07083,0.62500,2.48522,1.16385
robust_cem_surrogate,hidden_strain_memory,0.30,0,8,0.50000,0.14528,0.25243,0.10181,0.75000,0.50000,0.25000,0.01042,0.01667,0.37500,2.33166,1.14415
robust_cem_surrogate,hidden_strain_memory,0.30,1,8,0.62500,0.13839,0.20869,0.07202,0.75000,0.37500,0.25000,0.00834,0.03542,0.50000,2.43444,1.16613
robust_cem_surrogate,hidden_strain_memory,0.30,2,8,0.25000,0.14417,0.27882,0.11709,0.50000,0.75000,0.62500,0.01250,0.25208,0.50000,2.34268,1.15124
robust_cem_surrogate,hidden_strain_memory,0.30,3,8,0.50000,0.14149,0.15892,0.01990,0.62500,0.50000,0.37500,0.00834,0.21875,0.75000,2.43789,1.14185
robust_cem_surrogate,hidden_strain_memory,0.30,4,8,0.50000,0.14318,0.24362,0.10698,0.75000,0.50000,0.25000,0.00834,0.12083,0.50000,2.35482,1.14736
robust_cem_surrogate,hidden_strain_memory,0.30,5,8,0.25000,0.14802,0.24934,0.10835,0.50000,0.75000,0.62500,0.00834,0.28750,0.50000,2.28920,1.21149
robust_cem_surrogate,hidden_strain_memory,0.30,6,8,0.50000,0.14459,0.17421,0.01614,0.75000,0.50000,0.25000,0.01250,0.06250,0.62500,2.37417,1.11808
robust_cem_surrogate,hidden_strain_memory,0.30,7,8,0.75000,0.14048,0.17574,0.02547,0.75000,0.25000,0.25000,0.01042,0.07083,0.62500,2.48522,1.16385
robust_cem_surrogate,hidden_strain_memory,0.40,0,8,0.50000,0.14528,0.25243,0.10181,0.75000,0.50000,0.25000,0.01042,0.01667,0.37500,2.33166,1.14415
robust_cem_surrogate,hidden_strain_memory,0.40,1,8,0.62500,0.13839,0.20869,0.07202,0.75000,0.37500,0.25000,0.00834,0.03542,0.50000,2.43444,1.16613
robust_cem_surrogate,hidden_strain_memory,0.40,2,8,0.25000,0.14417,0.27882,0.11709,0.50000,0.75000,0.62500,0.01250,0.25208,0.50000,2.34268,1.15124
robust_cem_surrogate,hidden_strain_memory,0.40,3,8,0.50000,0.14149,0.15892,0.01990,0.62500,0.50000,0.37500,0.00834,0.21875,0.75000,2.43789,1.14185
robust_cem_surrogate,hidden_strain_memory,0.40,4,8,0.50000,0.14318,0.24362,0.10698,0.75000,0.50000,0.25000,0.00834,0.12083,0.50000,2.35482,1.14736
robust_cem_surrogate,hidden_strain_memory,0.40,5,8,0.25000,0.14802,0.24934,0.10835,0.50000,0.75000,0.62500,0.00834,0.28750,0.50000,2.28920,1.21149
robust_cem_surrogate,hidden_strain_memory,0.40,6,8,0.50000,0.14459,0.17421,0.01614,0.75000,0.50000,0.25000,0.01250,0.06250,0.62500,2.37417,1.11808
robust_cem_surrogate,hidden_strain_memory,0.40,7,8,0.75000,0.14048,0.17574,0.02547,0.75000,0.25000,0.25000,0.01042,0.07083,0.62500,2.48522,1.16385
robust_cem_surrogate,occluded_contact_memory,0.10,0,8,0.37500,0.14970,0.20483,0.07653,0.50000,0.62500,0.25000,0.01459,0.10625,0.00000,2.20544,1.15206
robust_cem_surrogate,occluded_contact_memory,0.10,1,8,0.37500,0.14166,0.25215,0.07095,0.37500,0.62500,0.37500,0.01667,0.08333,0.00000,2.52148,1.22378
robust_cem_surrogate,occluded_contact_memory,0.10,2,8,0.50000,0.13984,0.15609,0.01775,0.50000,0.50000,0.25000,0.01459,0.06458,0.00000,2.35014,1.12099
robust_cem_surrogate,occluded_contact_memory,0.10,3,8,0.50000,0.14460,0.14183,0.00546,0.62500,0.50000,0.25000,0.01458,0.00625,0.00000,2.36353,1.08788
robust_cem_surrogate,occluded_contact_memory,0.10,4,8,0.62500,0.13633,0.19959,0.04873,0.75000,0.37500,0.00000,0.01250,0.02708,0.00000,2.15625,1.15461
robust_cem_surrogate,occluded_contact_memory,0.10,5,8,0.37500,0.14467,0.22356,0.05722,0.50000,0.62500,0.25000,0.01667,0.01458,0.00000,2.43166,1.20562
robust_cem_surrogate,occluded_contact_memory,0.10,6,8,0.37500,0.14484,0.20843,0.04978,0.37500,0.62500,0.37500,0.01875,0.11042,0.00000,2.38357,1.16840
robust_cem_surrogate,occluded_contact_memory,0.10,7,8,0.12500,0.14624,0.22601,0.06982,0.37500,0.87500,0.50000,0.01667,0.12708,0.00000,2.42537,1.20006
robust_cem_surrogate,occluded_contact_memory,0.20,0,8,0.12500,0.15164,0.20483,0.07653,0.50000,0.87500,0.50000,0.01042,0.24167,0.50000,2.28310,1.16503
robust_cem_surrogate,occluded_contact_memory,0.20,1,8,0.37500,0.13940,0.25215,0.07095,0.37500,0.62500,0.50000,0.01667,0.19583,0.37500,2.54497,1.21807
robust_cem_surrogate,occluded_contact_memory,0.20,2,8,0.37500,0.14266,0.15609,0.01775,0.37500,0.62500,0.37500,0.01042,0.16042,0.62500,2.38076,1.16055
robust_cem_surrogate,occluded_contact_memory,0.20,3,8,0.50000,0.14524,0.14183,0.00546,0.62500,0.50000,0.25000,0.01250,0.04167,0.50000,2.37532,1.12572
robust_cem_surrogate,occluded_contact_memory,0.20,4,8,0.62500,0.13948,0.19959,0.04873,0.62500,0.37500,0.25000,0.01667,0.02708,0.37500,2.32928,1.22657
robust_cem_surrogate,occluded_contact_memory,0.20,5,8,0.25000,0.14967,0.22356,0.05722,0.37500,0.75000,0.50000,0.01042,0.23750,0.75000,2.38466,1.17473
robust_cem_surrogate,occluded_contact_memory,0.20,6,8,0.50000,0.14590,0.20843,0.04978,0.50000,0.50000,0.37500,0.01459,0.19583,0.50000,2.40414,1.14772
robust_cem_surrogate,occluded_contact_memory,0.20,7,8,0.37500,0.14305,0.22601,0.06982,0.37500,0.62500,0.37500,0.01250,0.12292,0.37500,2.45343,1.14326
robust_cem_surrogate,occluded_contact_memory,0.30,0,8,0.12500,0.15164,0.20483,0.07653,0.50000,0.87500,0.50000,0.01042,0.24167,0.50000,2.28310,1.16503
robust_cem_surrogate,occluded_contact_memory,0.30,1,8,0.37500,0.13940,0.25215,0.07095,0.37500,0.62500,0.50000,0.01667,0.19583,0.37500,2.54497,1.21807
robust_cem_surrogate,occluded_contact_memory,0.30,2,8,0.37500,0.14266,0.15609,0.01775,0.37500,0.62500,0.37500,0.01042,0.16042,0.62500,2.38076,1.16055
robust_cem_surrogate,occluded_contact_memory,0.30,3,8,0.50000,0.14524,0.14183,0.00546,0.62500,0.50000,0.25000,0.01250,0.04167,0.50000,2.37532,1.12572
robust_cem_surrogate,occluded_contact_memory,0.30,4,8,0.62500,0.13948,0.19959,0.04873,0.62500,0.37500,0.25000,0.01667,0.02708,0.37500,2.32928,1.22657
robust_cem_surrogate,occluded_contact_memory,0.30,5,8,0.25000,0.14967,0.22356,0.05722,0.37500,0.75000,0.50000,0.01042,0.23750,0.75000,2.38466,1.17473
robust_cem_surrogate,occluded_contact_memory,0.30,6,8,0.50000,0.14590,0.20843,0.04978,0.50000,0.50000,0.37500,0.01459,0.19583,0.50000,2.40414,1.14772
robust_cem_surrogate,occluded_contact_memory,0.30,7,8,0.37500,0.14305,0.22601,0.06982,0.37500,0.62500,0.37500,0.01250,0.12292,0.37500,2.45343,1.14326
robust_cem_surrogate,occluded_contact_memory,0.40,0,8,0.12500,0.15164,0.20483,0.07653,0.50000,0.87500,0.50000,0.01042,0.24167,0.50000,2.28310,1.16503
robust_cem_surrogate,occluded_contact_memory,0.40,1,8,0.37500,0.13940,0.25215,0.07095,0.37500,0.62500,0.50000,0.01667,0.19583,0.37500,2.54497,1.21807
robust_cem_surrogate,occluded_contact_memory,0.40,2,8,0.37500,0.14266,0.15609,0.01775,0.37500,0.62500,0.37500,0.01042,0.16042,0.62500,2.38076,1.16055
robust_cem_surrogate,occluded_contact_memory,0.40,3,8,0.50000,0.14524,0.14183,0.00546,0.62500,0.50000,0.25000,0.01250,0.04167,0.50000,2.37532,1.12572
robust_cem_surrogate,occluded_contact_memory,0.40,4,8,0.62500,0.13948,0.19959,0.04873,0.62500,0.37500,0.25000,0.01667,0.02708,0.37500,2.32928,1.22657
robust_cem_surrogate,occluded_contact_memory,0.40,5,8,0.25000,0.14967,0.22356,0.05722,0.37500,0.75000,0.50000,0.01042,0.23750,0.75000,2.38466,1.17473
robust_cem_surrogate,occluded_contact_memory,0.40,6,8,0.50000,0.14590,0.20843,0.04978,0.50000,0.50000,0.37500,0.01459,0.19583,0.50000,2.40414,1.14772
robust_cem_surrogate,occluded_contact_memory,0.40,7,8,0.37500,0.14305,0.22601,0.06982,0.37500,0.62500,0.37500,0.01250,0.12292,0.37500,2.45343,1.14326
safety_constrained_particle_filter,combined_memory_stress,0.10,0,8,0.37500,0.13553,0.24803,0.10534,0.50000,0.62500,0.62500,0.03125,0.32292,0.37500,2.21195,1.05815
safety_constrained_particle_filter,combined_memory_stress,0.10,1,8,0.62500,0.14609,0.32613,0.01102,0.50000,0.37500,0.12500,0.03958,0.03125,0.00000,2.30624,1.13635
safety_constrained_particle_filter,combined_memory_stress,0.10,2,8,0.50000,0.14107,0.23205,0.01504,0.37500,0.50000,0.37500,0.04167,0.11667,0.12500,2.29795,1.15362
safety_constrained_particle_filter,combined_memory_stress,0.10,3,8,0.50000,0.14427,0.28714,0.02605,0.50000,0.50000,0.12500,0.02708,0.19375,0.12500,2.10277,1.01219
safety_constrained_particle_filter,combined_memory_stress,0.10,4,8,0.75000,0.13881,0.24265,0.01765,0.62500,0.25000,0.25000,0.03542,0.16875,0.25000,2.22332,1.13274
safety_constrained_particle_filter,combined_memory_stress,0.10,5,8,0.62500,0.14098,0.31137,0.03266,0.75000,0.37500,0.00000,0.02917,0.06042,0.00000,2.11127,1.03689
safety_constrained_particle_filter,combined_memory_stress,0.10,6,8,0.50000,0.14689,0.22876,0.03502,0.50000,0.50000,0.12500,0.03333,0.09792,0.00000,2.29379,1.05398
safety_constrained_particle_filter,combined_memory_stress,0.10,7,8,0.50000,0.14511,0.25485,0.05514,0.50000,0.50000,0.25000,0.03333,0.24167,0.12500,2.19484,1.06384
safety_constrained_particle_filter,combined_memory_stress,0.20,0,8,0.37500,0.13485,0.24803,0.10534,0.50000,0.62500,0.62500,0.03125,0.34375,0.50000,2.21690,1.04249
safety_constrained_particle_filter,combined_memory_stress,0.20,1,8,0.62500,0.14476,0.32613,0.01102,0.50000,0.37500,0.12500,0.03958,0.08750,0.25000,2.33487,1.14688
safety_constrained_particle_filter,combined_memory_stress,0.20,2,8,0.62500,0.13785,0.23205,0.01504,0.37500,0.37500,0.37500,0.03958,0.15625,0.62500,2.36155,1.12660
safety_constrained_particle_filter,combined_memory_stress,0.20,3,8,0.50000,0.14314,0.28714,0.02605,0.37500,0.50000,0.25000,0.02708,0.23750,0.37500,2.14009,1.02702
safety_constrained_particle_filter,combined_memory_stress,0.20,4,8,0.62500,0.13636,0.24265,0.01765,0.50000,0.37500,0.37500,0.03542,0.21042,0.62500,2.23258,1.13543
safety_constrained_particle_filter,combined_memory_stress,0.20,5,8,0.50000,0.13950,0.31137,0.03266,0.50000,0.50000,0.25000,0.02917,0.16875,0.25000,2.14435,1.09472
safety_constrained_particle_filter,combined_memory_stress,0.20,6,8,0.50000,0.14460,0.22876,0.03502,0.50000,0.50000,0.12500,0.02917,0.18542,0.37500,2.24616,1.06724
safety_constrained_particle_filter,combined_memory_stress,0.20,7,8,0.50000,0.14446,0.25485,0.05514,0.37500,0.50000,0.25000,0.03333,0.25208,0.25000,2.22011,1.06364
safety_constrained_particle_filter,combined_memory_stress,0.30,0,8,0.37500,0.13485,0.24803,0.10534,0.50000,0.62500,0.62500,0.03125,0.34375,0.50000,2.21690,1.04249
safety_constrained_particle_filter,combined_memory_stress,0.30,1,8,0.62500,0.14476,0.32613,0.01102,0.50000,0.37500,0.12500,0.03958,0.08750,0.25000,2.33487,1.14688
safety_constrained_particle_filter,combined_memory_stress,0.30,2,8,0.62500,0.13785,0.23205,0.01504,0.37500,0.37500,0.37500,0.03958,0.15625,0.62500,2.36155,1.12660
safety_constrained_particle_filter,combined_memory_stress,0.30,3,8,0.50000,0.14314,0.28714,0.02605,0.37500,0.50000,0.25000,0.02708,0.23750,0.37500,2.14009,1.02702
safety_constrained_particle_filter,combined_memory_stress,0.30,4,8,0.62500,0.13636,0.24265,0.01765,0.50000,0.37500,0.37500,0.03542,0.21042,0.62500,2.23258,1.13543
safety_constrained_particle_filter,combined_memory_stress,0.30,5,8,0.50000,0.13950,0.31137,0.03266,0.50000,0.50000,0.25000,0.02917,0.16875,0.25000,2.14435,1.09472
safety_constrained_particle_filter,combined_memory_stress,0.30,6,8,0.50000,0.14460,0.22876,0.03502,0.50000,0.50000,0.12500,0.02917,0.18542,0.37500,2.24616,1.06724
safety_constrained_particle_filter,combined_memory_stress,0.30,7,8,0.50000,0.14446,0.25485,0.05514,0.37500,0.50000,0.25000,0.03333,0.25208,0.25000,2.22011,1.06364
safety_constrained_particle_filter,combined_memory_stress,0.40,0,8,0.37500,0.13485,0.24803,0.10534,0.50000,0.62500,0.62500,0.03125,0.34375,0.50000,2.21690,1.04249
safety_constrained_particle_filter,combined_memory_stress,0.40,1,8,0.62500,0.14476,0.32613,0.01102,0.50000,0.37500,0.12500,0.03958,0.08750,0.25000,2.33487,1.14688
safety_constrained_particle_filter,combined_memory_stress,0.40,2,8,0.62500,0.13785,0.23205,0.01504,0.37500,0.37500,0.37500,0.03958,0.15625,0.62500,2.36155,1.12660
safety_constrained_particle_filter,combined_memory_stress,0.40,3,8,0.50000,0.14314,0.28714,0.02605,0.37500,0.50000,0.25000,0.02708,0.23750,0.37500,2.14009,1.02702
safety_constrained_particle_filter,combined_memory_stress,0.40,4,8,0.62500,0.13636,0.24265,0.01765,0.50000,0.37500,0.37500,0.03542,0.21042,0.62500,2.23258,1.13543
safety_constrained_particle_filter,combined_memory_stress,0.40,5,8,0.50000,0.13950,0.31137,0.03266,0.50000,0.50000,0.25000,0.02917,0.16875,0.25000,2.14435,1.09472
safety_constrained_particle_filter,combined_memory_stress,0.40,6,8,0.50000,0.14460,0.22876,0.03502,0.50000,0.50000,0.12500,0.02917,0.18542,0.37500,2.24616,1.06724
safety_constrained_particle_filter,combined_memory_stress,0.40,7,8,0.50000,0.14446,0.25485,0.05514,0.37500,0.50000,0.25000,0.03333,0.25208,0.25000,2.22011,1.06364
safety_constrained_particle_filter,hidden_strain_memory,0.10,0,8,0.50000,0.14688,0.25412,0.00228,0.62500,0.50000,0.25000,0.01042,0.01667,0.00000,2.32948,1.16088
safety_constrained_particle_filter,hidden_strain_memory,0.10,1,8,0.62500,0.13773,0.20940,0.01088,0.62500,0.37500,0.25000,0.01042,0.00000,0.00000,2.41340,1.20028
safety_constrained_particle_filter,hidden_strain_memory,0.10,2,8,0.50000,0.14280,0.27735,0.01131,0.62500,0.50000,0.12500,0.01042,0.00417,0.00000,2.34043,1.12499
safety_constrained_particle_filter,hidden_strain_memory,0.10,3,8,0.50000,0.14233,0.16023,0.06448,0.62500,0.50000,0.12500,0.00834,0.00833,0.00000,2.28130,1.15014
safety_constrained_particle_filter,hidden_strain_memory,0.10,4,8,0.37500,0.14527,0.24948,0.03032,0.62500,0.62500,0.25000,0.01250,0.01250,0.00000,2.34979,1.19776
safety_constrained_particle_filter,hidden_strain_memory,0.10,5,8,0.37500,0.14694,0.24743,0.02449,0.50000,0.62500,0.37500,0.01250,0.14583,0.00000,2.30628,1.19966
safety_constrained_particle_filter,hidden_strain_memory,0.10,6,8,0.50000,0.14767,0.17536,0.10805,0.62500,0.50000,0.25000,0.01250,0.02708,0.00000,2.39707,1.16515
safety_constrained_particle_filter,hidden_strain_memory,0.10,7,8,0.62500,0.14355,0.17516,0.07090,0.62500,0.37500,0.25000,0.01250,0.01667,0.00000,2.50041,1.21975
safety_constrained_particle_filter,hidden_strain_memory,0.20,0,8,0.50000,0.14688,0.25412,0.00228,0.62500,0.50000,0.25000,0.01042,0.01667,0.00000,2.32948,1.16088
safety_constrained_particle_filter,hidden_strain_memory,0.20,1,8,0.62500,0.13773,0.20940,0.01088,0.62500,0.37500,0.25000,0.01042,0.00000,0.00000,2.41340,1.20028
safety_constrained_particle_filter,hidden_strain_memory,0.20,2,8,0.50000,0.14280,0.27735,0.01131,0.62500,0.50000,0.12500,0.01042,0.00417,0.00000,2.34043,1.12499
safety_constrained_particle_filter,hidden_strain_memory,0.20,3,8,0.50000,0.14233,0.16023,0.06448,0.62500,0.50000,0.12500,0.00834,0.00833,0.00000,2.28130,1.15014
safety_constrained_particle_filter,hidden_strain_memory,0.20,4,8,0.37500,0.14527,0.24948,0.03032,0.62500,0.62500,0.25000,0.01250,0.01250,0.00000,2.34979,1.19776
safety_constrained_particle_filter,hidden_strain_memory,0.20,5,8,0.37500,0.14694,0.24743,0.02449,0.50000,0.62500,0.37500,0.01250,0.14583,0.00000,2.30628,1.19966
safety_constrained_particle_filter,hidden_strain_memory,0.20,6,8,0.50000,0.14795,0.17536,0.10805,0.62500,0.50000,0.25000,0.01250,0.05625,0.12500,2.37960,1.15240
safety_constrained_particle_filter,hidden_strain_memory,0.20,7,8,0.62500,0.14355,0.17516,0.07090,0.62500,0.37500,0.25000,0.01250,0.01667,0.00000,2.50041,1.21975
safety_constrained_particle_filter,hidden_strain_memory,0.30,0,8,0.50000,0.14688,0.25412,0.00228,0.62500,0.50000,0.25000,0.01042,0.01667,0.00000,2.32948,1.16088
safety_constrained_particle_filter,hidden_strain_memory,0.30,1,8,0.62500,0.13773,0.20940,0.01088,0.62500,0.37500,0.25000,0.01042,0.00000,0.00000,2.41340,1.20028
safety_constrained_particle_filter,hidden_strain_memory,0.30,2,8,0.50000,0.14280,0.27735,0.01131,0.62500,0.50000,0.12500,0.01042,0.00417,0.00000,2.34043,1.12499
safety_constrained_particle_filter,hidden_strain_memory,0.30,3,8,0.50000,0.14233,0.16023,0.06448,0.62500,0.50000,0.12500,0.00834,0.00833,0.00000,2.28130,1.15014
safety_constrained_particle_filter,hidden_strain_memory,0.30,4,8,0.37500,0.14527,0.24948,0.03032,0.62500,0.62500,0.25000,0.01250,0.01250,0.00000,2.34979,1.19776
safety_constrained_particle_filter,hidden_strain_memory,0.30,5,8,0.37500,0.14694,0.24743,0.02449,0.50000,0.62500,0.37500,0.01250,0.14583,0.00000,2.30628,1.19966
safety_constrained_particle_filter,hidden_strain_memory,0.30,6,8,0.50000,0.14795,0.17536,0.10805,0.62500,0.50000,0.25000,0.01250,0.05625,0.12500,2.37960,1.15240
safety_constrained_particle_filter,hidden_strain_memory,0.30,7,8,0.62500,0.14355,0.17516,0.07090,0.62500,0.37500,0.25000,0.01250,0.01667,0.00000,2.50041,1.21975
safety_constrained_particle_filter,hidden_strain_memory,0.40,0,8,0.50000,0.14688,0.25412,0.00228,0.62500,0.50000,0.25000,0.01042,0.01667,0.00000,2.32948,1.16088
safety_constrained_particle_filter,hidden_strain_memory,0.40,1,8,0.62500,0.13773,0.20940,0.01088,0.62500,0.37500,0.25000,0.01042,0.00000,0.00000,2.41340,1.20028
safety_constrained_particle_filter,hidden_strain_memory,0.40,2,8,0.50000,0.14280,0.27735,0.01131,0.62500,0.50000,0.12500,0.01042,0.00417,0.00000,2.34043,1.12499
safety_constrained_particle_filter,hidden_strain_memory,0.40,3,8,0.50000,0.14233,0.16023,0.06448,0.62500,0.50000,0.12500,0.00834,0.00833,0.00000,2.28130,1.15014
safety_constrained_particle_filter,hidden_strain_memory,0.40,4,8,0.37500,0.14527,0.24948,0.03032,0.62500,0.62500,0.25000,0.01250,0.01250,0.00000,2.34979,1.19776
safety_constrained_particle_filter,hidden_strain_memory,0.40,5,8,0.37500,0.14694,0.24743,0.02449,0.50000,0.62500,0.37500,0.01250,0.14583,0.00000,2.30628,1.19966
safety_constrained_particle_filter,hidden_strain_memory,0.40,6,8,0.50000,0.14795,0.17536,0.10805,0.62500,0.50000,0.25000,0.01250,0.05625,0.12500,2.37960,1.15240
safety_constrained_particle_filter,hidden_strain_memory,0.40,7,8,0.62500,0.14355,0.17516,0.07090,0.62500,0.37500,0.25000,0.01250,0.01667,0.00000,2.50041,1.21975
safety_constrained_particle_filter,occluded_contact_memory,0.10,0,8,0.37500,0.14970,0.20536,0.00864,0.50000,0.62500,0.25000,0.01459,0.10625,0.00000,2.20544,1.15206
safety_constrained_particle_filter,occluded_contact_memory,0.10,1,8,0.37500,0.14166,0.25116,0.07025,0.37500,0.62500,0.37500,0.01667,0.08333,0.00000,2.52148,1.22378
safety_constrained_particle_filter,occluded_contact_memory,0.10,2,8,0.50000,0.13984,0.15490,0.07612,0.50000,0.50000,0.25000,0.01459,0.06458,0.00000,2.35014,1.12099
safety_constrained_particle_filter,occluded_contact_memory,0.10,3,8,0.50000,0.14460,0.14480,0.07353,0.62500,0.50000,0.25000,0.01458,0.00625,0.00000,2.36353,1.08788
safety_constrained_particle_filter,occluded_contact_memory,0.10,4,8,0.62500,0.13937,0.19519,0.04670,0.50000,0.37500,0.12500,0.01667,0.02708,0.00000,2.24130,1.19992
safety_constrained_particle_filter,occluded_contact_memory,0.10,5,8,0.37500,0.14467,0.22370,0.03848,0.50000,0.62500,0.25000,0.01667,0.01458,0.00000,2.43166,1.20562
safety_constrained_particle_filter,occluded_contact_memory,0.10,6,8,0.37500,0.14484,0.20999,0.05500,0.37500,0.62500,0.37500,0.01875,0.11042,0.00000,2.38357,1.16840
safety_constrained_particle_filter,occluded_contact_memory,0.10,7,8,0.12500,0.14624,0.22652,0.04366,0.37500,0.87500,0.50000,0.01667,0.12708,0.00000,2.42537,1.20006
safety_constrained_particle_filter,occluded_contact_memory,0.20,0,8,0.37500,0.14970,0.20536,0.00864,0.50000,0.62500,0.25000,0.01459,0.10625,0.00000,2.20544,1.15206
safety_constrained_particle_filter,occluded_contact_memory,0.20,1,8,0.37500,0.14166,0.25116,0.07025,0.37500,0.62500,0.37500,0.01667,0.08333,0.00000,2.52148,1.22378
safety_constrained_particle_filter,occluded_contact_memory,0.20,2,8,0.50000,0.13985,0.15490,0.07612,0.50000,0.50000,0.25000,0.01250,0.06458,0.12500,2.35437,1.11984
safety_constrained_particle_filter,occluded_contact_memory,0.20,3,8,0.50000,0.14468,0.14480,0.07353,0.62500,0.50000,0.25000,0.01250,0.00625,0.25000,2.34686,1.04461
safety_constrained_particle_filter,occluded_contact_memory,0.20,4,8,0.62500,0.13900,0.19519,0.04670,0.50000,0.37500,0.12500,0.01667,0.02708,0.12500,2.22520,1.15842
safety_constrained_particle_filter,occluded_contact_memory,0.20,5,8,0.37500,0.14476,0.22370,0.03848,0.50000,0.62500,0.25000,0.01458,0.01458,0.12500,2.43552,1.18522
safety_constrained_particle_filter,occluded_contact_memory,0.20,6,8,0.37500,0.14475,0.20999,0.05500,0.37500,0.62500,0.37500,0.01459,0.15417,0.25000,2.40614,1.16269
safety_constrained_particle_filter,occluded_contact_memory,0.20,7,8,0.12500,0.14624,0.22652,0.04366,0.37500,0.87500,0.50000,0.01667,0.12708,0.00000,2.42537,1.20006
safety_constrained_particle_filter,occluded_contact_memory,0.30,0,8,0.37500,0.14970,0.20536,0.00864,0.50000,0.62500,0.25000,0.01459,0.10625,0.00000,2.20544,1.15206
safety_constrained_particle_filter,occluded_contact_memory,0.30,1,8,0.37500,0.14166,0.25116,0.07025,0.37500,0.62500,0.37500,0.01667,0.08333,0.00000,2.52148,1.22378
safety_constrained_particle_filter,occluded_contact_memory,0.30,2,8,0.50000,0.13985,0.15490,0.07612,0.50000,0.50000,0.25000,0.01250,0.06458,0.12500,2.35437,1.11984
safety_constrained_particle_filter,occluded_contact_memory,0.30,3,8,0.50000,0.14468,0.14480,0.07353,0.62500,0.50000,0.25000,0.01250,0.00625,0.25000,2.34686,1.04461
safety_constrained_particle_filter,occluded_contact_memory,0.30,4,8,0.62500,0.13900,0.19519,0.04670,0.50000,0.37500,0.12500,0.01667,0.02708,0.12500,2.22520,1.15842
safety_constrained_particle_filter,occluded_contact_memory,0.30,5,8,0.37500,0.14476,0.22370,0.03848,0.50000,0.62500,0.25000,0.01458,0.01458,0.12500,2.43552,1.18522
safety_constrained_particle_filter,occluded_contact_memory,0.30,6,8,0.37500,0.14475,0.20999,0.05500,0.37500,0.62500,0.37500,0.01459,0.15417,0.25000,2.40614,1.16269
safety_constrained_particle_filter,occluded_contact_memory,0.30,7,8,0.12500,0.14624,0.22652,0.04366,0.37500,0.87500,0.50000,0.01667,0.12708,0.00000,2.42537,1.20006
safety_constrained_particle_filter,occluded_contact_memory,0.40,0,8,0.37500,0.14970,0.20536,0.00864,0.50000,0.62500,0.25000,0.01459,0.10625,0.00000,2.20544,1.15206
safety_constrained_particle_filter,occluded_contact_memory,0.40,1,8,0.37500,0.14166,0.25116,0.07025,0.37500,0.62500,0.37500,0.01667,0.08333,0.00000,2.52148,1.22378
safety_constrained_particle_filter,occluded_contact_memory,0.40,2,8,0.50000,0.13985,0.15490,0.07612,0.50000,0.50000,0.25000,0.01250,0.06458,0.12500,2.35437,1.11984
safety_constrained_particle_filter,occluded_contact_memory,0.40,3,8,0.50000,0.14468,0.14480,0.07353,0.62500,0.50000,0.25000,0.01250,0.00625,0.25000,2.34686,1.04461
safety_constrained_particle_filter,occluded_contact_memory,0.40,4,8,0.62500,0.13900,0.19519,0.04670,0.50000,0.37500,0.12500,0.01667,0.02708,0.12500,2.22520,1.15842
safety_constrained_particle_filter,occluded_contact_memory,0.40,5,8,0.37500,0.14476,0.22370,0.03848,0.50000,0.62500,0.25000,0.01458,0.01458,0.12500,2.43552,1.18522
safety_constrained_particle_filter,occluded_contact_memory,0.40,6,8,0.37500,0.14475,0.20999,0.05500,0.37500,0.62500,0.37500,0.01459,0.15417,0.25000,2.40614,1.16269
safety_constrained_particle_filter,occluded_contact_memory,0.40,7,8,0.12500,0.14624,0.22652,0.04366,0.37500,0.87500,0.50000,0.01667,0.12708,0.00000,2.42537,1.20006
visible_state_mpc,combined_memory_stress,0.10,0,8,0.87500,0.14219,0.60825,0.22547,0.75000,0.12500,0.12500,0.04375,0.03750,0.00000,2.22906,1.20501
visible_state_mpc,combined_memory_stress,0.10,1,8,0.62500,0.14609,0.53475,0.14744,0.50000,0.37500,0.12500,0.03958,0.03125,0.00000,2.30624,1.13635
visible_state_mpc,combined_memory_stress,0.10,2,8,0.50000,0.14252,0.60384,0.23060,0.37500,0.50000,0.37500,0.04167,0.11667,0.00000,2.25127,1.15506
visible_state_mpc,combined_memory_stress,0.10,3,8,0.62500,0.15021,0.60246,0.24061,0.50000,0.37500,0.12500,0.03750,0.09583,0.00000,2.17524,1.10322
visible_state_mpc,combined_memory_stress,0.10,4,8,0.87500,0.14469,0.57450,0.20571,0.62500,0.12500,0.12500,0.03542,0.09167,0.00000,2.24723,1.15425
visible_state_mpc,combined_memory_stress,0.10,5,8,0.62500,0.14875,0.60617,0.23961,0.62500,0.37500,0.00000,0.03958,0.05625,0.00000,2.21523,1.13702
visible_state_mpc,combined_memory_stress,0.10,6,8,0.37500,0.15254,0.58664,0.21247,0.37500,0.62500,0.25000,0.03542,0.09792,0.00000,2.32032,1.07896
visible_state_mpc,combined_memory_stress,0.10,7,8,0.50000,0.14833,0.56035,0.17061,0.50000,0.50000,0.25000,0.03542,0.24167,0.00000,2.19803,1.14801
